syn_id,syn_def,n_lemma,syn_lemmas
syn_013650,比喻前述對象隱含後述對象。,1,藏
syn_013651,比喻前述數值或標準大幅降低。,1,盪
syn_013652,比喻前述機構被後述機構合併。,1,出嫁
syn_013653,比喻前述機構被特定機構合併。,1,嫁
syn_013654,比喻前述燈謎的答案屬於後述範圍。,1,射
syn_013655,比喻前述物體受到外力影響而產生快速位移，穿越後述空間。,1,破
syn_013656,比喻前述特性的程度。,1,度
syn_013657,比喻前述負面對象產生的來源。,1,胎
syn_013658,比喻創造或經營特定重要事件。,1,寫
syn_013659,比喻劇情的發展或結局。,1,雷
syn_013660,比喻力氣。,1,腳
syn_013661,比喻加入他人的談話使原本的談話中斷。,1,插
syn_013662,比喻加入後述以進行球類比賽為目的的組織。,1,打
syn_013663,比喻加入後述領域並開始進行特定事件。,1,投入
syn_013664,比喻加入特定領域並在其中發展。,1,進攻
syn_013665,比喻努力尋求以取得後述對象。,1,挖
syn_013666,比喻努力讀書取得後述學位。,1,攻
syn_013667,比喻勇於面對危險或承擔責任。,1,挺身而出
syn_013668,比喻動作慢但有恆心毅力，最後勝利的人。,1,烏龜
syn_013669,比喻動作慢的對象，強調速度慢。,1,烏龜
syn_013670,比喻動物棲息的地方。,1,家
syn_013671,比喻動物的嗅覺。,1,鼻
syn_013672,比喻動物的毛髮。,1,絲
syn_013673,比喻包裹在物體表面的部份。,1,衣
syn_013674,比喻化學製品侵蝕皮膚。,1,咬
syn_013675,比喻十分喜愛後述對象。,1,哈
syn_013676,比喻協助後述事件。,1,伸手
syn_013677,比喻危害特定對象的事物。,1,癌
syn_013678,比喻原來不受重視的特定對象開始受到重視。,1,抬頭
syn_013679,比喻原有的供給不再繼續。,1,斷
syn_013680,比喻原本持續進行的特定事件停止。,1,斷
syn_013681,比喻原本的制度或系統被破壞變得不完整。,1,崩潰
syn_013682,比喻原本聚集在一起的前述團體因從事的事件或關係結束而分開。,1,散
syn_013683,比喻原本聚集在一起的前述團體彼此分開。,1,散去
syn_013684,比喻厭惡的對象。,1,刺
syn_013685,比喻厲害的工具。,1,倚天
syn_013686,比喻厲害的手段。,1,顏色
syn_013687,比喻去除不好的名聲或背景。,1,漂白
syn_013688,比喻去除不好的運勢。,1,沖
syn_013689,比喻參加受歡迎或流行的活動。,1,湊
syn_013690,比喻參加或購買保險。,1,投
syn_013691,比喻參與特定事件的身份。,1,手
syn_013692,比喻參與競賽的隊伍。,1,軍
syn_013693,比喻反對並反抗特定對象。,1,反
syn_013694,比喻反應遲鈍的人。,1,鵝
syn_013695,比喻取得大量的金錢或利益。,1,撈
syn_013696,比喻取消特定執照的效力。,1,吊
syn_013697,比喻受傷時所流的血或產生的傷疤。,1,彩
syn_013698,比喻受到其他對象喜愛的特定對象。,1,寵
syn_013699,比喻受到壓制的特定對象得到伸展。,1,抬頭
syn_013700,比喻受到極大的刺激而撼動。,1,震撼
syn_013701,比喻受到正面評價的事件。,1,彩
syn_013702,比喻受到特定對象的拘束。,1,泥
syn_013703,比喻受到特定對象的控制而失去自主性的事件。,1,蠱
syn_013704,比喻受到特定對象的深入影響而強烈支持或喜愛該對象。,1,中毒
syn_013705,比喻受到特定對象的深入影響而強烈支持或喜愛該對象的事件。,2,毒;劇毒
syn_013706,比喻受到靈性存在物的影響的事件。,1,陰
syn_013707,比喻受前述對象控制的人。,1,奴
syn_013708,比喻受困於負面環境的主事者努力脫離該負面環境。,1,掙扎
syn_013709,比喻受外力影響而降低特定標準或原則。,1,妥協
syn_013710,比喻受後述規範所限制。,1,落
syn_013711,比喻受眾人所尊崇的領域或機構。,1,殿堂
syn_013712,比喻受重視的人。,1,寶
syn_013713,比喻古代君主將土地分配給臣子。,1,裂
syn_013714,比喻只有特定族群才會進行的特定行為。,1,專利
syn_013715,比喻只瀏覽訊息，不發表自己的意見。,1,潛水
syn_013716,比喻可以控制他人或事件發展的影響力。,1,勢
syn_013717,比喻可以被爭取或分配的利益。,1,餅
syn_013718,比喻可作為學習或模範的特定對象。,1,師
syn_013719,比喻可使主事者往正面發展的特定對象。,1,養分
syn_013720,比喻可使特定對象正面發展的機會。,1,生命
syn_013721,比喻可供心靈依靠的特定對象。,1,岸
syn_013722,比喻可供心靈可以依靠的特定對象。,1,港
syn_013723,比喻可倚靠的對象。,1,背景
syn_013724,比喻可循環旋轉的抽象事件。,1,輪
syn_013725,比喻可提供做為特定依據的特定對象。,1,指標
syn_013726,比喻可減少兩個以上特定對象間的衝突的特定對象。,1,潤滑劑
syn_013727,比喻可用來教育特定事件的特定對象。,1,教材
syn_013728,比喻吃食物。,1,填
syn_013729,比喻各個不同的特定對象融合在一起的抽象範圍。,1,爐
syn_013730,比喻同意。,1,點頭
syn_013731,比喻同時與兩個以上的伴侶交往。,1,劈
syn_013732,比喻同類事物在較晚的時間點上，比原本同類事物的體積大。,1,長大
syn_013733,比喻同類團體中具有領導地位的特定對象。,1,龍
syn_013734,比喻同類對象中特別出眾的個體。,1,仙
syn_013735,比喻名氣很大，在後述範圍內受到尊重。,1,震
syn_013736,比喻名聲傳播。,1,馳
syn_013737,比喻君主或君主統治的政府。,1,朝廷
syn_013738,比喻吸引特定對象的特質。,1,緣
syn_013739,比喻吸收理解知識。,1,消化
syn_013740,比喻呈現在表面的現象。,1,前面
syn_013741,比喻呈線狀的光線。,1,束
syn_013742,比喻周密而巧妙的計謀。,1,機關
syn_013743,比喻呵護溺愛後述對象。,1,捧
syn_013744,比喻命理中表示運勢受到負面影響。,1,沖
syn_013745,比喻和他人競爭，以取得他人的職位和優勢。,1,卡
syn_013746,比喻和其他對象互相奪取特定對象，不退讓。,1,攫
syn_013747,比喻和前述對象失去相關性。,1,脫節
syn_013748,比喻和實力相近的特定對象競爭。,1,抗
syn_013749,比喻和實際情況不符合的言行。,1,樣子
syn_013750,比喻和後述主題有連結或關係。,1,繞
syn_013751,比喻和後述對象往來或產生關係。,1,沾
syn_013752,比喻和特定對象之間的感情連結。,1,線
syn_013753,比喻和特定對象位置相近的其他對象。,1,鄰
syn_013754,比喻和特定對象有衝突、矛盾。,1,牴
syn_013755,比喻喪事。,1,白
syn_013756,比喻嘔吐的事件。,1,兔子
syn_013757,比喻嘗試做特定事件以進行試探。,1,碰
syn_013758,比喻因不符合自己的心意而產生不愉快的情緒。,1,生
syn_013759,比喻因中斷而不能銜接的現象。,1,斷層
syn_013760,比喻因前述原因而產生後述負面結果。,1,釀成
syn_013761,比喻因害怕而不敢進行特定事件。,1,縮
syn_013762,比喻因後述對象的關係而得到好處。,1,沾
syn_013763,比喻因接觸後述物質而被其附著。,1,染
syn_013764,比喻因為強大力量影響，無法自己控制而進入後述事件。,1,捲
syn_013765,比喻因特定因素而違背自己的意願或壓抑住感受。,1,屈
syn_013766,比喻因生氣而激昂的情緒。,1,火
syn_013767,比喻因生長環境及生活經驗不同，而在思想、態度，及行為習慣上所產生的隔閡。,1,溝
syn_013768,比喻因違反規定而被禁止進行前述事件的事件。,1,監
syn_013769,比喻因驚訝與恐懼而顫抖。,1,震
syn_013770,比喻在不同世代的同類對象上重現的特定特質。,1,基因
syn_013771,比喻在不願意的情況下知道特定劇情的發展或結局。,1,雷
syn_013772,比喻在事件進行中，做短暫休息。,1,喘
syn_013773,比喻在交易投資市場中進行大量買賣以求獲利。,1,炒
syn_013774,比喻在交談時提到和特定主題無關的話題。,1,扯
syn_013775,比喻在他人背後胡亂評論以引起糾紛。,1,搬
syn_013776,比喻在以機率決定得獎者的特定活動中給的獎金或獎品。,1,彩
syn_013777,比喻在作品中加入後述成份。,1,放
syn_013778,比喻在兩個相連事件間短暫的過度時段。,1,隙
syn_013779,比喻在公開的場合中出現。,2,露面;曝
syn_013780,比喻在出版品刊登特定文章。,1,放
syn_013781,比喻在前述對象認知範圍以外的特定對象。,1,外界
syn_013782,比喻在前述領域具有權威性或指導性的書籍。,1,聖經
syn_013783,比喻在前述領域進行不正當行為的人。,1,棍
syn_013784,比喻在原來的成份之上補充新的成份。,1,加上
syn_013785,比喻在原本排定的內容中加入新的內容。,1,插
syn_013786,比喻在參考點之前的時間所經驗的各種事件。,1,過去
syn_013787,比喻在同一機構或職位裡工作有較長一段時間。,1,蹲
syn_013788,比喻在同類對象中取得需要的對象。,1,撈
syn_013789,比喻在同類對象中第一個進行後述事件。,1,領先
syn_013790,比喻在同類對象中表現最傑出的地位。,1,冠
syn_013791,比喻在同類對象中選擇特定對象。,1,取
syn_013792,比喻在團體中不是扮演領導角色的人。,1,兵
syn_013793,比喻在團體中，依所擔負的責任而具有的身份。,1,角色
syn_013794,比喻在多個負面事件影響下還可以活動的範圍。,1,隙
syn_013795,比喻在後述對象身邊或和其保持密切聯繫。,1,膠
syn_013796,比喻在後述時段中建立新的後述對象。,1,闢
syn_013797,比喻在後述期限內不得任意終止契約。,1,綁
syn_013798,比喻在感情上可以與特定對象分割。,1,解
syn_013799,比喻在持續的競爭中以前述對象為手段並做為當次對立競爭勝負標準的一次競爭。,2,作戰;戰
syn_013800,比喻在正式演唱前鍛鍊嗓音，特別著重於將音域提高。,1,吊
syn_013801,比喻在比賽中晉級到後述階段。,1,進
syn_013802,比喻在沒有預期下經歷後述不如意的情況。,1,攤
syn_013803,比喻在淘汰賽中的一次比賽，獲勝者可以進入下一輪。,1,關
syn_013804,比喻在版面上特別留下空白。,1,空
syn_013805,比喻在特定事件中主事者不瞭解的部分。,1,盲
syn_013806,比喻在特定事件中具有主要地位的特定對象。,1,主角
syn_013807,比喻在特定事件中能連接或控制、影響其他對象的關鍵。,1,紐
syn_013808,比喻在特定事件發展中依照一定程度所增加的部分。,1,利息
syn_013809,比喻在特定事件進行中所完成的一個成品。,1,彈
syn_013810,比喻在特定單位的人員經常變換。,1,流動
syn_013811,比喻在特定固定空間之內使特定氣味消失。,1,散
syn_013812,比喻在特定固定空間之內特定氣味消失。,1,散
syn_013813,比喻在特定對象在的場合。,2,前面;前
syn_013814,比喻在特定時段內，相同的兩個隊伍所進行的多次比賽。,1,連戰
syn_013815,比喻在特定環境中能使人感受到的特定氣氛。,1,空氣
syn_013816,比喻在特定社交圈中很有影響力。,1,開
syn_013817,比喻在特定範圍內快速地看過一次。,1,掃瞄
syn_013818,比喻在特定系列中的事件進行中的一個活動。,1,擊
syn_013819,比喻在特定音域中，音質和音準失真。,1,破
syn_013820,比喻在特定領域中具有最高的地位，能影響其他同類對象。,1,統治
syn_013821,比喻在特定領域中建立新的後述對象。,1,闢
syn_013822,比喻在特定領域中所具有的重要地位。,1,位置
syn_013823,比喻在特定領域建立優勢。,1,佔領
syn_013824,比喻在特定領域或地點經歷磨練以求成功。,1,闖
syn_013825,比喻在特定領域突出，引人注意的對象。,1,秀
syn_013826,比喻在球類運動中，在對方發球的局數中，將其擊敗。,1,破
syn_013827,比喻在看板上發表大量文章或文字。,1,灌
syn_013828,比喻在知名表演場地中表演。,1,登
syn_013829,比喻在競技遊戲中獲得足夠分數，而可以進入更高的一級。,1,過關
syn_013830,比喻在競技遊戲中的特定階段得到勝利。,1,破
syn_013831,比喻在競爭中取得後述優勢結果。,1,拔
syn_013832,比喻在競爭中可以影響勝負的條件或因素。,1,牌
syn_013833,比喻在競爭中得到後述對象被排擠後留下的位置。,1,擠
syn_013834,比喻在競爭中淘汰特定對象。,1,刷
syn_013835,比喻在競爭中的資格。,1,門
syn_013836,比喻在競爭中維持很小的差距。,1,咬
syn_013837,比喻在競爭中進入更高的一級。,1,闖
syn_013838,比喻在網路上閱讀在同一版面或主題中已經發表過的文章。,1,爬
syn_013839,比喻在表演時所受到的注意力超過其他表演者。,1,搶
syn_013840,比喻在身體有病痛的情況下勉強支撐。,1,扶
syn_013841,比喻地位或等級較高的人物。,1,上
syn_013842,比喻基礎。,1,根
syn_013843,比喻報紙新聞因遭刪除或趕拍不及等原因，產生一塊空白版面而導致部分無法刊出。,2,開;開天窗
syn_013844,比喻增加精神負擔。,1,施
syn_013845,比喻壓榨他人的金錢。,1,吸血
syn_013846,比喻壞人藏匿的地方。,1,穴
syn_013847,比喻多個同類對象同時起伏的運動現象，通常是大面積。,1,浪
syn_013848,比喻多個特定對象組合成的整體。,1,總和
syn_013849,比喻多個特定對象間彼此影響的連帶關係。,1,食物鏈
syn_013850,比喻大方、不吝嗇。,1,慨
syn_013851,比喻大致的程度或範圍。,1,譜
syn_013852,比喻大規模思想或社會變動的形勢。,1,潮
syn_013853,比喻大量接收來自後述對象的資訊。,1,啃
syn_013854,比喻大量特定對象堆積在特定地點所形成的形狀像丘的集合體。,1,丘
syn_013855,比喻大量的人或物體有方向性的移動。,1,流
syn_013856,比喻大量耗損後述對象。,1,傷
syn_013857,比喻大量聚集的特定對象朝同一方向行進。,1,湧
syn_013858,比喻太陽或月亮朝向地平線下降。,1,斜
syn_013859,比喻太陽或月亮降到地平線以下。,1,下山
syn_013860,比喻失去基礎或功能減弱。,1,架空
syn_013861,比喻失去意識後意識恢復正常的狀態。,1,醒
syn_013862,比喻女子用色情的方式欺騙特定對象以取得財物。,1,跳
syn_013863,比喻女子的乳房。,1,球
syn_013864,比喻女子，通常外表佳。,1,嬌
syn_013865,比喻妻子有外遇的丈夫。,1,烏龜
syn_013866,比喻娶妻或女子招贅。,1,納
syn_013867,比喻存在並發揮作用。,1,馳
syn_013868,比喻存在於事物內部還沒顯現的。,1,伏
syn_013869,比喻存放特定物品的專用空間。,1,家
syn_013870,比喻安定後述對象的事物。,1,鎮
syn_013871,比喻安排時間使特定時段內沒有事件衝突。,1,錯
syn_013872,比喻安裝後述軟體配件。,1,灌
syn_013873,比喻完全不顧惜親情。,1,六親不認
syn_013874,比喻完全適應後述對象並能與之配合。,1,融
syn_013875,比喻客戶取消訂單。,1,抽
syn_013876,比喻容易溝通。,1,說話
syn_013877,比喻寫字時筆尖不離紙而形成特定筆跡。,1,拖
syn_013878,比喻寫文章、書畫或音樂內容。,1,執筆
syn_013879,比喻寵物走失或被遺棄。,1,流浪
syn_013880,比喻寶貴且值得珍惜的特定對象。,1,珠
syn_013881,比喻將事件的基礎建立。,1,奠基
syn_013882,比喻將事物安置於抽象的範圍裡。,1,放
syn_013883,比喻將人員配置在特定的地點。,1,安
syn_013884,比喻將人帶領到特定狀態。,1,帶
syn_013885,比喻將低落的指數或價格往上提升到穩定的程度。,1,扶
syn_013886,比喻將作品寄送到特定單位，希望被錄用或刊登。,1,投
syn_013887,比喻將健全的特定生物器官或組織移到其他有需要的生物體或部位上。,1,植
syn_013888,比喻將內在負面的情緒散發出來。,1,洩
syn_013889,比喻將兩個特定對象互換。,1,掉
syn_013890,比喻將其他特定對象拿來當作自己的使用。,1,套
syn_013891,比喻將具有特定功能的人造物放入生物體中。,1,植
syn_013892,比喻將前述對象的功能或價值大幅度地降低。,1,大打折扣
syn_013893,比喻將前述對象調整到符合後述對象的狀態。,1,配合
syn_013894,比喻將原建築物的所有物品移到另一建築物。,1,搬
syn_013895,比喻將商品分散至各個據點陳列銷售。,1,鋪
syn_013896,比喻將大自然原本的面貌毀壞。,1,毀容
syn_013897,比喻將已投入的人力收回。,1,抽
syn_013898,比喻將已投入的後述資金收回。,1,抽
syn_013899,比喻將希望寄託於後述對象。,1,指
syn_013900,比喻將強調的重點放在後述對象上。,1,指
syn_013901,比喻將後述能量或技能傳給其他特定對象。,1,灌
syn_013902,比喻將心境維持在後述狀態。,1,住
syn_013903,比喻將情感或時間精力放入特定對象中。,1,投資
syn_013904,比喻將有照明或信號器具維持在開啟的狀態。,1,打
syn_013905,比喻將正面精神或情感集中在特定對象上，使其感受到正面能量。,1,照射
syn_013906,比喻將特定事件完整公開。,1,攤
syn_013907,比喻將特定事物累積在記憶中。,1,蓄
syn_013908,比喻將特定對象原有的等級或地位降低。,1,降
syn_013909,比喻將特定對象導入後述抽象範圍內。,1,移入
syn_013910,比喻將特定對象歸到特定類別，通常為負面。,1,貼
syn_013911,比喻將特定對象的名字寫下，放在廟裡的神龕上，以祈求平安、健康等福氣。,1,安
syn_013912,比喻將特定對象的性質描述出來。,1,寫
syn_013913,比喻將特定對象配置在特定的地點。,1,安排
syn_013914,比喻將特定意義藉其他特定對象表現出來。,1,寓
syn_013915,比喻將特定特質散發出來。,1,射
syn_013916,比喻將疫苗注射到生物體內以預防疾病。,1,種
syn_013917,比喻將科學知識運用於解決實際問題的學科。,1,工程
syn_013918,比喻將股市的指數維持在同一高度。,1,支持
syn_013919,比喻將資料載入特定電子載體中。,1,寫
syn_013920,比喻將非法取得的金錢，透過現有的金融作業流程轉為合理的帳目。,1,洗
syn_013921,比喻尊崇。,1,拜
syn_013922,比喻尊敬崇拜後述對象。,1,仰
syn_013923,比喻尋求後述對象的醫治。,1,投
syn_013924,比喻對前述事件的崇高精神意念。,1,魂
syn_013925,比喻對後述對象採取具侵略性並可能造成傷害的行動。,1,攻擊
syn_013926,比喻對後述社會共同的標準或利益造成傷害。,1,傷
syn_013927,比喻對後述社會共同的標準或利益造成損害。,1,傷害
syn_013928,比喻對所有對象都無法分辨。,1,六親不認
syn_013929,比喻對特定事件特別在意的心理狀態，通常為負面事件。,1,結
syn_013930,比喻對特定事件造成嚴重負面結果的特定對象。,2,凶;兇
syn_013931,比喻對特定事物不再在意。,1,放
syn_013932,比喻對特定對象付出精神和心力。,1,耕
syn_013933,比喻對特定對象做出後述臉部表情。,1,投
syn_013934,比喻對特定對象加上的名稱是後述對象。,1,冠
syn_013935,比喻對特定對象有很特定的要求。,1,挑
syn_013936,比喻對特定對象沒有投入心力使其沒有進展。,1,荒
syn_013937,比喻對特定對象造成負面影響的特定對象。,1,敵
syn_013938,比喻對特定技巧或知識的理解應用。,1,竅
syn_013939,比喻對特定技能的天份。,1,細胞
syn_013940,比喻對男同性戀者的稱呼。,1,兔子
syn_013941,比喻對發生問題的緊急狀況進行立即處理。,1,急救
syn_013942,比喻對認知者對事物的判斷。,1,視為
syn_013943,比喻展示訊息的管道。,1,櫥窗
syn_013944,比喻工作。,1,公司
syn_013945,比喻已建立好的重大成果。,1,長城
syn_013946,比喻帶有前述正面特性的特定對象。,1,符
syn_013947,比喻帶領後述對象進入特定睡眠或心理狀態。,1,引
syn_013948,比喻帶領後述對象進入特定領域。,1,引
syn_013949,比喻帶領特定對象進入特定睡眠或心理狀態。,1,引入
syn_013950,比喻幫他人解決身心問題的人。,1,張老師
syn_013951,比喻度過難以忍受的歷程。,1,熬
syn_013952,比喻廣泛散佈特定資訊。,1,播
syn_013953,比喻建構內部組織結構像網一樣互相連結的組織系統。,1,織
syn_013954,比喻建立。,2,打;打下
syn_013955,比喻建立特定事件與其它事件的關聯。,1,牽
syn_013956,比喻建立特定關係或系統。,1,創
syn_013957,比喻引導進行的方向或步驟。,1,指
syn_013958,比喻引發後述事件。,2,點燃;燃
syn_013959,比喻引誘別人上當。,1,釣魚
syn_013960,比喻強勢的人。,1,龍
syn_013961,比喻強烈情感到達最高程度。,1,入
syn_013962,比喻強行進入後述領域。,1,闖
syn_013963,比喻待在後述不引人注意的地點。,1,縮
syn_013964,比喻很多同類事物聚成的一個整體。,2,海;大海
syn_013965,比喻很多同類的物聚成像牆的一個整體。,1,牆
syn_013966,比喻很長的時間。,1,長跑
syn_013967,比喻後述做法會對前述對象產生作用。,1,吃
syn_013968,比喻後述對象受到無法挽回的損害。,1,葬
syn_013969,比喻後述對象對前述對象有支配能力。,1,屬於
syn_013970,比喻後述衝突事件存在。,1,燃
syn_013971,比喻得到不在預期中的好處。,1,撈
syn_013972,比喻得到後述好處。,1,賺
syn_013973,比喻得到後述對象。,1,網
syn_013974,比喻得到特定對象的處置權。,1,取
syn_013975,比喻得到負面的結果。,1,吞下
syn_013976,比喻從事件的開始到結束都以相同原則執行。,1,貫
syn_013977,比喻從內容中選取一部份。,1,摘
syn_013978,比喻從前述觀點進入主題。,1,切入
syn_013979,比喻從原來就讀的科系變換到另一個科系就讀。,1,轉
syn_013980,比喻從多個對象中挑選出有價值的特定對象。,1,淘
syn_013981,比喻從本體延伸，用來探索較不熟悉的部份。,1,觸角
syn_013982,比喻從舊的時間單位過渡到新的時間單位。,1,跨
syn_013983,比喻徹底計算檢查後述對象。,1,清
syn_013984,比喻心中不愉快的記憶。,1,疤
syn_013985,比喻心中出現特定想法或情緒。,1,生
syn_013986,比喻心中存有後述正面情緒。,1,燃
syn_013987,比喻心中感受或接受了外界特定對象帶來的影響。,1,植
syn_013988,比喻心中藏有特定負面想法或情緒。,1,挾
syn_013989,比喻心智、精神活動所在的抽象範圍。,1,空間
syn_013990,比喻心智發展成熟。,1,長大
syn_013991,比喻心裡遭受後述事物的攻擊而忍受負面的影響。,1,挨
syn_013992,比喻心靈受前述對象束縛。,1,鎖
syn_013993,比喻忘記過去的回憶。,1,道別
syn_013994,比喻快樂和希望。,1,陽光
syn_013995,比喻快速衝出特定出入口。,1,奪
syn_013996,比喻悼念表達追思之意。,1,祭
syn_013997,比喻情勢猛烈且對前述事件有負面影響的特定對象。,1,風暴
syn_013998,比喻情感。,1,腸
syn_013999,比喻情感強烈地出現在心中。,1,攻
syn_014000,比喻情慾或性慾。,1,色
syn_014001,比喻情況改變或在態度上改變立場、目標。,1,轉向
syn_014002,比喻情緒不再繼續緊張。,1,鬆
syn_014003,比喻情緒因為外來刺激而產生變化。,1,觸
syn_014004,比喻情緒或行為上對特定事件做出回應，通常為負面。,1,反彈
syn_014005,比喻情緒舒緩。,1,伏
syn_014006,比喻情緒變得低落。為英語down的音譯。,1,盪
syn_014007,比喻情緒高昂。,1,起
syn_014008,比喻惡意指控對方。,1,咬
syn_014009,比喻想做特定事件的欲望強烈，難以抑制。,1,癢
syn_014010,比喻想加入不容易加入的團體中。,1,鑽
syn_014011,比喻想取得的事物。,1,獵物
syn_014012,比喻想取得的對象。,1,獵
syn_014013,比喻想法。,1,腸
syn_014014,比喻想法變化不定。,1,起伏
syn_014015,比喻想要而且預期會達到的目標。,1,的
syn_014016,比喻意志堅定，作風強勢的女子。,1,鐵娘子
syn_014017,比喻愛情的結局，通常指結婚。,1,結果
syn_014018,比喻應捨棄的或被認為沒有價值的抽象事物。,1,垃圾
syn_014019,比喻應該被學習的道理。,1,功課
syn_014020,比喻戀愛交往的具體進展。,1,譜
syn_014021,比喻成利特定關係或系統。,1,建立
syn_014022,比喻成員來自世界各國的團體。,1,聯合國
syn_014023,比喻成立特定關係或系統。,1,建
syn_014024,比喻所提供的保護。,1,傘
syn_014025,比喻手腕下壓擊球。,1,扣
syn_014026,比喻打擊能力。,1,棒子
syn_014027,比喻打敗對手成功完成競賽中的特定階段。,1,解決
syn_014028,比喻打敗曾經贏過自己的對手。,1,復仇
syn_014029,比喻打麻將。,1,游泳
syn_014030,比喻找出解決方法以脫離後述負面事件。,1,破
syn_014031,比喻找後述對象幫忙。,1,搬
syn_014032,比喻承受的責任或義務。,1,擔
syn_014033,比喻承受責任的能力。,1,肩
syn_014034,比喻承接可以被傳承的責任。,1,接過來
syn_014035,比喻承擔後述負面對象。,1,承受
syn_014036,比喻承襲或學習特定對象能力或特質的後繼者。,1,孫
syn_014037,比喻承認特定罪行。,1,伏
syn_014038,比喻承認自己是同性戀的事件。,1,櫃
syn_014039,比喻承認關於自己陳述的真實性。,1,認賬
syn_014040,比喻把前述說法解釋成後述說法。,1,翻譯成
syn_014041,比喻把原分開且異質的特定對象聚集結合在一起。,1,捏
syn_014042,比喻把客觀事物的實質表現出來。,1,反應
syn_014043,比喻把客觀事物的實質透過後述事件表現出來，強調動作的結果。,1,反映到
syn_014044,比喻把對方逼到絕路的事件。,1,軍
syn_014045,比喻把後述對象帶進特定團體。,1,牽
syn_014046,比喻把後述負面情緒當成自己的責任或義務。,1,擔
syn_014047,比喻把材料放入有開口的器物中。,1,餵
syn_014048,比喻把特定說法解釋成另一說法。,1,翻
syn_014049,比喻抒發情緒、排解壓力。,1,透
syn_014050,比喻投入心思完成後述像音樂一樣美好的對象。,1,譜
syn_014051,比喻投入的情感、心力獲得相當的回報。,1,回收
syn_014052,比喻投資人所持有的股份。,1,貨
syn_014053,比喻投資的資金因特定原因而無法流通運用。,1,套
syn_014054,比喻抽象事物的變化。,1,流動
syn_014055,比喻拒絕接受後述對象。,1,推
syn_014056,比喻拓展特定對象的領域或經驗。,1,開發
syn_014057,比喻持續進行而達到後述狀態。,1,拉
syn_014058,比喻指人的地位由次要或代理提升為主要。,1,扶
syn_014059,比喻指數到達特定數值。,1,攻
syn_014060,比喻指數快速且大量地下跌。,1,摔
syn_014061,比喻指數或數值往低的標準逼近。,1,探
syn_014062,比喻指數暫時下跌。,1,蹲
syn_014063,比喻指數沒有上升或下跌。,1,休息
syn_014064,比喻指數逼近後述具有指標性意義，不容易超越的特定數值。,1,叩
syn_014065,比喻按一定的計畫指揮事件進行。,1,導航
syn_014066,比喻按比例收取後述錢財。,1,抽
syn_014067,比喻挑戰他人權威或專業的事件。,1,館
syn_014068,比喻挑戰他人的權威或專業。,1,踢
syn_014069,比喻挑戰或難題。,1,招
syn_014070,比喻捨棄特定對象。,1,拋
syn_014071,比喻掌握後述重點而沒有偏離。,1,扣
syn_014072,比喻排解特定負面情緒或感覺。,1,銷
syn_014073,比喻採取具侵略性並可能造成傷害的行動。,1,擊
syn_014074,比喻採取比一般更快或省時的方法。,1,抄
syn_014075,比喻接下工作，通常隱含承擔責任。,1,包
syn_014076,比喻接受他人的好意。,1,領
syn_014077,比喻接受到充滿善意與關懷的感覺。,1,溫暖
syn_014078,比喻接受後述教育。,1,灌
syn_014079,比喻接受特定對象並將其包含至特定抽象範圍內。,1,納
syn_014080,比喻接受特定對象的建議。,1,納
syn_014081,比喻接受獲取、理解掌握外界的事物、資訊或知識。,1,吸納
syn_014082,比喻接收針對某種題目，提供相關意見或問題的系統。,1,信箱
syn_014083,比喻接觸後述令人上癮的物品，通常是菸酒。,1,沾
syn_014084,比喻接觸後述對象以增進彼此間的連結。,1,接近
syn_014085,比喻接近後述狀態而未完全達到，通常是負面。,1,瀕
syn_014086,比喻控制後述對象使其服從。,1,治
syn_014087,比喻提供儲存和取用前述對象的服務的機構。,1,銀行
syn_014088,比喻提供儲存和取用前述對象的服務的機構的建築物及建築物所在的位置。,1,銀行
syn_014089,比喻提供弱勢者所需，以培育其發展。,1,滋
syn_014090,比喻提供後述對象生活所需，以換取固定的性關係。,1,包
syn_014091,比喻提供或開始提供後述課程給學生修習。,1,開
syn_014092,比喻提出不可能實現的承諾。,1,開
syn_014093,比喻提出對未來的理想所做的描述。,1,畫
syn_014094,比喻提升特定對象的價值或地位。,1,抬
syn_014095,比喻提升特定對象的數量或程度。,1,衝
syn_014096,比喻提振精神，使思路清晰。,1,醒
syn_014097,比喻提高特定對象的知名度。,1,捧
syn_014098,比喻損失大量金錢。,1,破
syn_014099,比喻擁有高學歷。,1,捧
syn_014100,比喻操控後述對象，使其快速前進。,1,縱
syn_014101,比喻擔任特定角色。,1,演
syn_014102,比喻擔任的任務或使命。,1,崗
syn_014103,比喻擱置不使用。,2,放;窩
syn_014104,比喻攝影或拍照時拍攝的範圍。,1,鏡
syn_014105,比喻支持。,1,拉撐
syn_014106,比喻支持特定對象。,1,站
syn_014107,比喻改變事件預定執行的時間。,1,提
syn_014108,比喻改變居於弱勢的處境。,1,扳
syn_014109,比喻改變檔案播放的速度或段落。,1,轉
syn_014110,比喻改變特定個性或習慣。,1,移
syn_014111,比喻改變議題。,1,轉
syn_014112,比喻改變頻道。,1,轉
syn_014113,比喻改造特定對象原有的思想。,1,改造
syn_014114,比喻放任後述對象不加以拘束。,1,縱
syn_014115,比喻政權崩潰瓦解。,1,傾
syn_014116,比喻故意不將對方想知道的訊息告訴對方，使對方更想知道。,1,吊
syn_014117,比喻故意引起爭端。,1,挑
syn_014118,比喻故意破壞他人的行動，使其無法達成目標。,1,扯
