syn_id,syn_def,syn_lemmas
syn_003422,表公開表達不隱瞞。,明白;明
syn_003423,表具備達到後述事件成立的條件。,能;能夠
syn_003424,表具有後述功能。,能;能夠
syn_003425,表再次尋求確認的語氣。,哦;喔
syn_003426,表出自於內心。,衷心;由衷
syn_003427,表列舉省略的語氣。,哇;哪;啊;呀;吶;阿
syn_003428,表到預定時點。,屆時;到時候
syn_003429,表前述事件為後述事件的充分條件，表示在該條件或情況下自然發展。,就;即;則;便
syn_003430,表前述事件與後述事件有不經刻意安排的緊密關係。,剛好;恰好;正好;剛剛;恰;碰巧
syn_003431,表前述對象具有進行後述事件的條件。,可;可以;得
syn_003432,表前述對象進行後述事件。,來;去
syn_003433,表前述情況已滿足主觀的最低條件。,就;便
syn_003434,表前述特質的程度高。,許多;很多
syn_003435,表前述範圍之外有所補充。,還;再
syn_003436,表剛剛。,初;伊
syn_003437,表加強否定的語氣，通常與預設知識相反。,並;并
syn_003438,表加強說話者對陳述內容的肯定。,就是;便是;就;便
syn_003439,表動作劇烈。,激;熱
syn_003440,表動作完成。,好;完
syn_003441,表動作幅度小。,淺;微微;稍稍;稍微;略;稍
syn_003442,表動作延續的語氣。,哇;啊;呀;阿
syn_003443,表動作或情況持續不變。,仍然;依然;依舊;還;尚;仍舊;仍;猶
syn_003444,表動作速度很快。,飛;急速
syn_003445,表動作進行中或狀態持續中。,正;正在
syn_003446,表勸阻。,勿;不要;毋
syn_003447,表即使進行後述事件也無法達到預期效果。,不要;不用;免;甭
syn_003448,表又一次。,再次;再度;覆
syn_003449,表反問的語氣。,阿;啊;乎
syn_003450,表反問的語氣，具有緩和的作用。,哇;呀
syn_003451,表反覆。,來;去;左;右;西;東
syn_003454,表口語中停頓的語氣。,呢;嗎;麼
syn_003455,表另外。,一;壹;又
syn_003456,表只有單一目的。,純粹;單純
syn_003457,表只有，排除其他對象。,唯;惟
syn_003458,表各自分開做同類事件。,分別;分頭
syn_003459,表同一事件在後述時段中持續發生。,連續;接連;一連
syn_003460,表同一事件在經過的路途中重複發生。,沿路;沿途
syn_003461,表同意的語氣。,哇;吧;呀;啊;阿
syn_003462,表同意的退讓語氣，置於句末。,就是;便是
syn_003463,表否定的委婉說法，同時表示否定的程度不高。,不大;不太
syn_003464,表否定，用在動詞、狀態形容詞與副詞前。,勿;無;毋;不
syn_003465,表否定，用在動詞前。,不予;不加
syn_003466,表吵雜的說話聲。,呱;嘰
syn_003467,表和事實相反，有責怪的意思。,倒;倒是
syn_003468,表和其他對象競爭以取得做特定事件的機會。,競相;爭相;搶;爭
syn_003469,表和預期相反。,倒;倒是
syn_003470,表因前述事情而導致後述事件。,才;始;乃;方
syn_003471,表在不使人察覺的情況下。,悄悄;偷;偷偷
syn_003472,表在事理上或情理上不可缺少。,必;必須
syn_003473,表在同一個處所。,一塊兒;一塊;一起;一同;共
syn_003474,表在完全不自覺的狀況下。,渾然;渾
syn_003475,表在所有可能的情況下，達到最大限度。,盡量;盡可能;儘量;盡;儘
syn_003476,表在沒有特別注意的狀況下發生。,不經意;無意
syn_003477,表在沒有限制的情況下，隨意去做後述動作。,儘管;盡管;但
syn_003478,表在程度上或條件上沒有例外的。,全然;全
syn_003479,表委婉接受他人對自己的讚美或感謝。,豈敢;那裏;那裡;哪裡
syn_003480,表完全。,絲毫;毫;根本
syn_003481,表完成前述事件，後接導致的結果。,下;之下
syn_003482,表將要、將近。,快;欲
syn_003483,表專注於後述事件而忽略其他方面，通常隱含負面含意。,一味;一昧
syn_003484,表尋求明確答案的語氣。,囉;嚕
syn_003485,表對一件事做揣測、評估，表示有很大的可能性。,大約;約莫
syn_003486,表對一個數量作評價。,可;怕
syn_003487,表對事件的方式、性質或狀況的直接詢問。,怎麼;怎;如何
syn_003488,表對事件的方式、性質或狀況的間接詢問。,怎麼;怎;如何
syn_003489,表對事件的疑問，詢問原因。,何為;因何;為啥;何故;為甚麼;何以;為何;胡;為什麼
syn_003490,表對事件的疑問，詢問原因，並暗示與說話者的預期不同。,怎的;怎麼;怎地;怎;爭
syn_003491,表對事件的質問，並暗示與說話者的認知不同。,哪;何;安;那;那裏;如何;那裡;哪裡
syn_003492,表對內容的疑問，隱含說話者已有所認定。,勒;呢
syn_003493,表對前述命題疑問的語氣詞。,嗎;麼
syn_003494,表對客觀情況的真實性給予評價。,實;實在;真
syn_003495,表對後述事物做評估，表示比預期小或少。,不過;祇;只有;僅只;只;祇是;僅僅;只是;只不過;祇不過
syn_003497,表對後述事物做評量，表數量不多。,惟有;唯有
syn_003498,表對推論的肯定。,的確;確;的
syn_003499,表對推論的肯定，沒有例外。,必然;必;必定;鐵;一定;勢;穩;準;務;定;肯定;勢必
syn_003500,表對特定對象做後述處置。,加;加以
syn_003501,表就多數情形而言。,大致;基本;大致上
syn_003502,表帶有明確意圖做事。,故;刻意
syn_003503,表幾乎達到後述情況，通常帶有誇張語氣。,簡直;直
syn_003504,表建議的語氣。,罷;吧
syn_003505,表強調前述事實是說話者的主觀認定。,咧;哩
syn_003506,表強調同類事物中的特定對象。,尤;尤其;特別
syn_003507,表強調後述陳述。,可;可是
syn_003508,表強調所列舉的各項條件皆符合。,在在;再再
syn_003509,表強調所考慮的事實，通常與期望不符。,畢竟;究竟;終究
syn_003510,表強調程度超過平常的範圍。,份外;分外;尤其;格外
syn_003511,表強調要有明確答案。,究竟;究;到底
syn_003512,表強調說話者已知事實。,就;即;便
syn_003513,表彼此以同樣的行為對待對方。,相;交;互;交互;相互;互相
syn_003514,表很容易完成的手部動作，近似於反射動作。,隨手;順手
syn_003516,表後述事件在很短的時間內完成。,就;即;便
syn_003517,表後述事件在說話之前發生或完成。,既;業經;已然;即已;都;已經;已;攏;業
syn_003518,表後述事件從過去到現在都沒有發生過。,未曾;從未;從不
syn_003519,表後述事件為聽話者可以選擇自己進行的事件之一。,可;可以
syn_003520,表後述事件發生的可能性大。,易;容易;善
syn_003521,表後述事件發生的時間比預期早。,就;即;便
syn_003522,表後述事件緊接著前述事件發生。,便是;就;便;而
syn_003523,表後述事件緊接著發生。,及時;這;立;隨後;當下;隨即;頓;立即;立刻;馬上;即;當時;旋
syn_003524,表後述事件繼續存在。,繼;尋;續
syn_003525,表後述命題和前文相對，具有轉折的語氣。,就;則
syn_003526,表後述對象獨有的。,只有;惟有;唯有
syn_003527,表從同類中指出例外的對象。,只有;惟有;惟獨;唯獨;獨獨;獨;唯有
syn_003528,表從特定對象的表面觀察並判斷。,看起來;看來
syn_003529,表徵詢對方意願的疑問語氣。,嗎;麼
syn_003530,表心中存有完成後述事件的願望。,要;企
syn_003531,表心裏著急，行動快速。,急忙;急急忙忙
syn_003532,表情感、動作或事件的程度強烈的。,臭;狠狠;狠
syn_003534,表憤怒的口頭禪。,去你的;去他的
syn_003535,表所描述的對象屬於同一類。,同樣;亦;也
syn_003536,表所有地方。,四處;到處
syn_003537,表所觀察到的後述現象是不經刻意安排的。,剛好;恰好;正好;恰;碰巧
syn_003538,表打招呼或引起對方注意的語氣。,哇;哪;啊;呀;吶;阿;乎
syn_003539,表投入所有的心思，毫無保留。,全心;全心全意;傾心;一心;一心一意
syn_003540,表按照道理必須做後述事件。,應當;應;該;要;應該
syn_003541,表接續前述事件。,接下來;再來;過來
syn_003542,表接近後述數量。,將近;近;近乎;差不多;接近
syn_003543,表接近後述時間。,將近;近;近乎;差不多
syn_003544,表接近後述狀態。,將近;近
syn_003545,表接近範圍內的全部，少有例外。,幾乎;近乎;幾;殆
syn_003546,表接連發生事件中的後述發生事件。,復;又;再
syn_003547,表推測的語氣。,吧;乎;罷
syn_003548,表推論的必然結論。,總;總會
syn_003549,表提醒的語氣。,哦;喔;喲;呵;哈
syn_003550,表揣測數量超過半數以上，且比較接近全部的數量。,大部份;大部分;大多數
syn_003551,表整體中的特定個體。,部分;部份
syn_003552,表明白。,透;穿
syn_003553,表暫時退讓。,且;姑
syn_003554,表更進一層的可能關係。,甚或;甚至;甚而;甚至於
syn_003555,表最低程度範圍。,至少;最少
syn_003556,表最低限度，不少於後述數量或大小。,起碼;至少;最少
syn_003557,表最高限度，不多於後述數量範圍。,最多;頂多;至多
syn_003558,表最高限度，不多於後述程度範圍。,最多;頂多;至多
syn_003559,表有可能性。,說不定;搞不好
syn_003560,表極度。,十分;萬分;非常;透頂
syn_003561,表極短的時間。,頓時;瞬
syn_003562,表概略地。,粗;毛
syn_003563,表概略涉入特定事件不深入。,汎;泛
syn_003564,表次數多。,萬;千;万
syn_003565,表次數很多。,時常;經常;常常;常;恆;勤
syn_003566,表正反問句的疑問詞。,有否;有無;有沒有;是否
syn_003567,表比喻以公開的言論表達。,高聲;大聲
syn_003568,表比喻未經多加考慮地進行後述事件。,瞎;盲;傻
syn_003569,表比喻牽涉事件的程度低。,稍微;稍
syn_003570,表比較之後屬性超過所有其他同類的對象。,世界;最
syn_003571,表比預期的目標減少。,少;短
syn_003572,表比預期程度更強，通常帶有誇張語氣或感情。,多麼;何其;何等
syn_003573,表氣體迸出的聲音。,啵;波
syn_003574,表決時表達個人選擇。,投票;投
syn_003575,表沒有做後述事件的能力。,難以;莫;無法;無從
syn_003576,表沒有固定目標。,游;遊
syn_003577,表沒有獲得預期效果的。,白;徒;虛
syn_003578,表沒有經過改變的，或者改變之前的。,原;原先;原來;本來;原本;固;原有;本
syn_003579,表為特定目的做特定事件。,特地;特意;特別;特
syn_003580,表特定事件發生的比例高。,通常;普通;普遍;一般
syn_003581,表特定事件的程度加深。,倍;加倍
syn_003582,表特定對象的順序與預期的順序形成完全的對比。,倒;正;反
syn_003583,表狀態持續，不會隨著時間而改變。,永;永久;永遠;恆
syn_003584,表猜測。,或者;或;也許;或許
syn_003585,表理所當然。,本來;固;本
syn_003586,表用出全部的力氣。,奮力;奮
syn_003587,表用盡一切力量。,極力;大力
syn_003588,表用盡心力。,死;活;生
syn_003589,表由本人去做或經歷。,親;親自
syn_003590,表由說話者主觀強調後述敘述的顯著性，後接轉折語氣。,明明;明
syn_003591,表疑問或反問的語氣，具有緩和的作用。,哪;吶
syn_003592,表疑問的語氣。,嗯;耶;哇;咧;呀;哩;乎;咦;欸
syn_003593,表疑問的語氣，具有緩和的作用。,啊;阿
syn_003594,表疑問的語氣，置於句末。,不;否
syn_003596,表確定沒有疑問。,絕對;絕;斷;決
syn_003597,表示事件時間範圍的開始參考點。,起;開始;始
syn_003598,表示作為事件結束的事件參考點。,止;為止
syn_003599,表示列舉的並列項目開始或結束。,什麼;啥子;甚;甚麼;啥;什
syn_003600,表示心中極度不悅的咒罵語。,幹;凸;贛;e04;硍;凎;乾;幹你娘;趕羚羊;幹林老木;操你娘;草泥馬;操你媽;幹他娘;肏你媽;幹你老母;幹你祖母;你娘卡好
syn_003601,表示感嘆的語氣。,哉;也
syn_003602,表示提醒的語氣，用在陳敘句末。,唷;呦
syn_003603,表示疑問，置於句末。,沒;沒有
syn_003604,表示達到正常的或較好的狀態或回到原來的狀態。,過;過來
syn_003605,表示類似前述的事物。,似;似的;似地
syn_003606,表示驚訝或不滿的語氣。,什麼;啥子;甚;甚麼;啥;什
syn_003607,表禁止。,勿;不要;毋
syn_003608,表程度上接近實現而未實現。,幾乎;幾;近乎
syn_003609,表程度不高。,有一點;有一些;有一點點;有一點兒
syn_003610,表程度加強或頻率增加。,多;多加;多多
syn_003611,表程度加深。,更加;益發;逾;愈趨;更形;越發;愈加;益;越加;益形;愈發;愈益;益加;更
syn_003612,表程度小。,稍許;微微;稍稍;稍微;略;稍
syn_003613,表程度輕微，常接在形容詞之後。,一點;些;點兒;一些
syn_003614,表程度過高。,過份;過分
syn_003615,表程度達到最高界限。,極其;極度;十足
syn_003616,表程度隨著時間而發展。,愈來愈;越來越;遞
syn_003617,表程度高。,可以;甚為;異常;甚;酷;渾
syn_003618,表程度高的委婉說法。,頗為;頗
syn_003619,表程度高，帶有誇張語氣。,得很;得狠;不行
syn_003620,表範圍內的全部。,盡;儘;淨;勝
syn_003621,表結果與預期一樣。,果然;果;果真;真的
syn_003622,表絕對。,萬;萬萬;万
syn_003623,表絕對不。,絕不;決不
syn_003624,表經過長時間後得到預期的結果。,總算;終於
syn_003625,表聲量小，音調低，讓他人不容易聽到。,悄悄;低聲;輕聲
syn_003626,表肯定是。,不啻;毋寧
syn_003627,表肯定的語氣。,囉;嚕
syn_003628,表自己一個人。,私;獨自
syn_003629,表與事實不符，但感覺逼真的狀況。,彷彿;好像;似乎
syn_003630,表與他人預期相反的堅持前提。,偏偏;偏
syn_003631,表與其他同類對象做對照比較時，程度上高一點。,較;比較;卡
syn_003632,表與標準的差別程度大。,遠;遙
syn_003633,表藉由前述工具、方法或範圍進行後述事件。,來;去;而
syn_003634,表處於相同的狀況。,同;一樣
syn_003635,表表面上具有後述特性，隱含具有與預期相衝突特性。,看似;好似
syn_003636,表被動。,所;給
syn_003637,表要求加快速度。,儘速;儘快
syn_003638,表親密提醒的語氣。,囉;嚕
syn_003639,表親密的口氣，以求得聽話者的認同。,哦;喔
syn_003640,表觀察到的事件很明確。,顯然;顯
syn_003641,表解釋或提醒對方的語氣。,啊;呀;阿
syn_003642,表解釋或提醒對方的語氣，用在陳述句末。,哇;哪;吶
syn_003643,表言談中已確立的事件程度。,那樣;這樣;那麼樣;這麼;這麼樣;那麼
syn_003644,表言談中用於標記語氣的轉折。,那;那麼;則
syn_003645,表認為後述事件可能發生。,恐怕;恐
syn_003646,表說話者主觀的印象。,好像;似乎
syn_003647,表說話者主觀評價程度高，帶有誇張語氣或情感。,好;真;好不
syn_003648,表說話者對事件真實性的肯定。,真正;確實;是;誠
syn_003649,表說話者的強烈建議。,切;千萬
syn_003650,表說話者認為依照常理或事實應得到的後述結論。,照說;照道理說;照理;照理說
syn_003651,表調整頻率的聲音。,啵;波
syn_003652,表譬喻事件情況。,如;似
syn_003653,表讓步。,倒;倒是
syn_003654,表超過平常的程度。,怪;很;超;特別;特;粉;激;奇;好生;老;相當;狠;非常;賊;深;介;精;亂;超級
syn_003655,表超過後述數目。,不止;不僅;不光;不僅僅;不只;不祇
syn_003656,表超過後述範圍。,豈止;豈只;何止
syn_003657,表超過適當程度。,過於;太過
syn_003658,表超過預設條件。,都;攏
syn_003659,表趕緊。,快;速
syn_003660,表輪流替換著。,交互;相互
syn_003661,表轉折。,又;也;卻
syn_003662,表轉折語氣，用來引出命題和前文相對的句子。,唯;惟
syn_003663,表迅速且劇烈。,暴;銳;爆
syn_003664,表退讓後的選擇。,只好;只得
syn_003665,表速度慢且平和。,徐;冉
syn_003666,表過去不久的時間。,新;才;甫
syn_003667,表達到最高程度。,極了;絕;到家;殺;極;暴;極為;絕頂;至為;至極;死;煞為;備至;透;之至;煞;煞是;盛;爆;惡;斃
syn_003668,表達到最高程度，幾乎無法接受，帶有誇張語氣。,壞;炸;翻;慌
syn_003669,表達到目標的過程或條件比預期容易。,就;即;便
syn_003670,表達因對不起他人而感到不安的心意。,對不起;抱歉
syn_003671,表遞增或遞減的變化。,漸漸;逐漸;慢慢
syn_003672,表開始、最先的。,首;起初
syn_003673,表限定範圍。,單單;僅;只;單;光;淨
syn_003674,表隨日遞增或遞減的變化。,日益;日趨;日漸
syn_003675,表隨自己的意思做後述動作，不受其他限制的影響。,胡亂;任意;胡;渾;亂;輕易
syn_003678,表預期後述事件會在很短的時間內發生。,將;即將;要
syn_003679,表預期會改變的情況維持不變。,還是;亦;也
syn_003680,表預期發生的改變在時間參考點之後。,還;尚;猶
syn_003681,表類似事件緊接著發生。,連續;接連;一連;連;相繼
syn_003683,被限制在後述空間內。,侷限;限於
syn_003684,裁判對比賽過程或結果做出後述決定。,判;判決
syn_003685,裝出比實際狀況更強或更好的後述狀態。,充;做;作
syn_003686,製作特定物品時，加進後述材料。,下;放
syn_003687,要求後述對象趕快行動。,催;敦促;催促;促
syn_003688,要求特定對象停止做後述行為。,止住;制止
syn_003689,規律性快速上下起伏，通常指器官。,跳;蹦
syn_003690,親身體驗。,經;經驗;經過;經歷;歷
syn_003691,觀察而辨識出後述現象。,見;看出
syn_003692,解釋使聽話者明白。,說明;分解
syn_003693,解開原本綁成結或扣住的後述對象。,鬆;解
syn_003694,解除對後述對象的約束，使其得到自由。,放出;釋放;放;釋;縱
syn_003695,觸擊按鍵以啟動特定功能。,按;壓
syn_003696,計算一次轉世輪迴的單位。,生;世;輩
syn_003697,計算事件次數的單位。,發;砲;通
syn_003698,計算事件發生的次數的單位。,次;度
syn_003699,計算事件的單位。,回;碼;檔;件;宗
syn_003700,計算人的單位。,名;員;枚
syn_003701,計算以槍刺擊的次數的單位。,槍;鎗
syn_003702,計算以炮彈擊中目標次數的單位。,炮;砲
syn_003703,計算傳統戲劇團體的演出。,臺;台
syn_003704,計算具技術性的肢體動作的單位。,招;技
syn_003705,計算具有特定身份或擔任特定職務期間的單位。,屆;任;期
syn_003706,計算分成段落的時間中的一部份的單位。,段;紀
syn_003707,計算分成部份的長條形物體中的一個的單位。,段;截
syn_003708,計算切割削砍次數的單位。,劍;刀
syn_003709,計算動物器官數量的單位。,隻;只
syn_003710,計算動物數量的單位。,隻;只
syn_003711,計算勺子容裝物的單位。,勺;杓;勺子;杓子
syn_003712,計算可分配的成套具體事物的單位。,分;份
syn_003713,計算可從頭到尾一再重複的事件的單位。,巡;遍;匝
syn_003714,計算可累計分數的單位。,點;點數
syn_003715,計算可經由轉移後取得所有權的事物的單位。,分;份
syn_003716,計算同一枝上同時生長多個果實的水果的單位。,串;掛
syn_003717,計算圈狀物的單位。,圈;匝
syn_003718,計算圖片、書法作品的單位。,幅;付
syn_003719,計算在特定範圍中具有共同特徵的小範圍的單位。,類;項;型
syn_003720,計算多個同類對象串連成一個整體的物體的單位。,串;掛
syn_003721,計算多個特定對象排列成行或成列的集合體的單位。,列;排
syn_003722,計算太陽下山後到太陽出來前的時間的單位。,晚;宵;夜;宿
syn_003723,計算太陽升起到太陽下山的時間的單位。,日;晝
syn_003724,計算宗族關係中所有與其始祖的距離相同的人所組成的團體的單位。,世;輩
syn_003725,計算容器數量的單位。,隻;只
syn_003726,計算小土堆的單位。,坏;坯
syn_003727,計算年齡大致相同的一群人的單位。,代;輩
syn_003728,計算建築物的單位。,棟;所;間;幢
syn_003729,計算彎轉成圓筒狀的物體的單位。,卷;捲;軸
syn_003730,計算成捲布料的單位。,匹;疋
syn_003731,計算成束物體的單位。,束;匝
syn_003732,計算擴散成片狀的物體的單位。,灘;攤
syn_003733,計算數字加倍次數的單位。,番;翻
syn_003734,計算文件、出版品的單位。,分;份
syn_003735,計算方法、手段的單位。,計;記;招;技
syn_003736,計算時間的單位，一個平均太陽日的二十四分之一。,時;小時
syn_003737,計算時間的單位，一分鐘為一小時的六十分之一。,分鐘;分
syn_003738,計算書冊、文件面數的單位。,頁;葉
syn_003739,計算有輪子的機械裝置的單位。,輛;臺;台;部
syn_003740,計算杯裝物的單位。,盃;杯
syn_003741,計算棋賽場數的單位。,局;盤
syn_003742,計算棺材數量的單位。,口;具
syn_003743,計算槍枝發射子彈次數的單位。,槍;鎗
syn_003744,計算派別的單位。,派;系
syn_003745,計算湯匙容裝物的單位。,湯匙;匙
syn_003746,計算炮的單位。,門;尊
syn_003747,計算牙齒的集合單位。,口;嘴
syn_003748,計算物品數量的單位。,隻;只
syn_003749,計算球類運動中，投球、擊球或踢球次數的單位。,發;記
syn_003750,計算用餐次數的單位。,餐;頓
syn_003751,計算等級的單位。,等;級;檔
syn_003752,計算紙張大小尺寸的單位。全開尺寸等於109公分乘以78公分。,裁;開
syn_003753,計算細長圓柱狀的長條器具的單位。,杆;桿
syn_003754,計算細長物體的單位。,支;枝
syn_003755,計算職業的單位。,行;門
syn_003756,計算船艦數量的單位。,隻;只
syn_003757,計算菜餚、酒席等的單位。,桌;席
syn_003758,計算菜餚的單位。,道;味
syn_003759,計算角度的單位。一秒為一分的六十分之一。,角秒;秒角;秒
syn_003760,計算角度的單位，一分為一度的六十分之一。,角分;分角;分
syn_003761,計算詩詞、歌曲、樂曲的單位。,首;隻;只
syn_003762,計算貨幣的基本單位。,塊;摳;圓;元
syn_003763,計算鉤狀物體的單位。,勾;鉤
syn_003764,計算長度的單位，一吋約為2.54公分。,吋;寸
syn_003765,計算階梯數目的單位。,層;格
syn_003766,計算電器用品的單位。,臺;台
syn_003767,訊息、事件等傳播開來。,流傳;傳
syn_003768,討論解決問題的辦法，隱含讓步。,商量;商
syn_003769,設法募集，通常指經費、資金。,籌措;籌
syn_003770,設置後述機構或組織。,成;立;成立;建立;築;建;創
syn_003771,設置後述裝置。,布;佈
syn_003772,設置陷阱或以工具捕捉野生的動物。,打;獵
syn_003773,設身處地地體驗和領會，強調動作的過程。,體會;體;体
syn_003774,評價後述對象。,當;說;講;言
syn_003775,評價特定對象，表數量少或微小。,那麼;區區
syn_003776,評定授職等級。,敘;敍
syn_003777,評斷、檢驗特定對象。,鑑;鑒
syn_003778,評論是非好壞，通常針對缺點、錯誤提出意見或加以攻擊。,批;批評
syn_003779,詞語的選用。,措辭;措詞
syn_003780,詢問數量。,多少;幾;若干
syn_003781,詩詞歌賦中，特定句子的末字使用韻母相同或相近的字。,壓;押
syn_003782,該給人特定對象而未給。,欠;該
syn_003783,詳細解釋理論或看法。,論述;釋
syn_003784,認為前述陳述錯誤。,;不以為然
syn_003785,認為後述事件為真或確實。,信;相信
syn_003786,認為後述使用方法最適合而強烈要求使用者遵循。,建議;建
syn_003787,認為符合自己心意而同意做後述事件。,願;願意
syn_003788,說明特定事件的原因、理由使聽話者明白。,說;講
syn_003789,說話人用來限定所陳述之事件的範圍或程度，表示僅此而已。,罷了;而已;耳
syn_003790,說話時字音重複不順暢。,結;結巴
syn_003791,調查以獲得特定事件的資訊。,了解;瞭解
syn_003792,調查或發現不合規範的行為。,抓;捉
syn_003793,調查或逮捕非法對象。,抓;捉;捕捉
syn_003794,談話進行到特定階段。,講到;說到
syn_003795,請前述對象為說話者出面。,做主;作主
syn_003796,請求可信任的後述對象幫忙，並得到對方的承諾。,託;委託;委托;托
syn_003797,請求解除原有的職位。,辭職;辭;休
syn_003798,變化成為。,化成;化為
syn_003799,讓氣體從口或鼻出來。,呼;舒;出
syn_003800,讚美欣賞。,讚賞;賞
syn_003801,負責主持或推動事件的進行。,領;帶領;帶
syn_003802,負責保護及看管，通常指貨物在運送途中跟隨的時候。,壓;押
syn_003803,負責處理。,管理;管
syn_003804,費心考慮後述事件。,愁;煩
syn_003805,走在前面，引導前進方向。,領;帶領;帶
syn_003806,超出規定的權限或原則，專指抽象概念。,越;超越;跨越;跨
syn_003807,超出規定的限度範圍，專指具體規定。,越;跨越;超越;跨
syn_003808,超過前述數量。,多;餘;許
syn_003809,超過自然環境的生態承載力。,越界;負債;超載
syn_003810,越過後述的障礙界線或沿著通道行進。,穿越;穿
syn_003811,跟從。,隨同;隨;隨著;逐
syn_003812,路徑連通，可以到達特定處所。,通;達
syn_003813,跳躍而出。,跳出;跳出來
syn_003814,身體傾斜或平放，把重量由物體或他人支撐。,躺;臥
syn_003815,身體傾斜，把一部份重量由物體或他人支撐。,倚;憑;靠;依;傍;依靠
syn_003817,身體四肢或物體不自主地小幅度晃動。,抖;剉;挫
syn_003818,身體失去平衡而改變姿態。,摔倒;摔
syn_003819,身體失去平衡而改變姿態或落到低處。,跌;栽
syn_003820,身體感官辨識出外界刺激。,覺;覺得;感到
syn_003821,身體特定部位進行應有的動作。,行動;活動
syn_003822,身體特定部位靠自己的力量移動到較高的位置。,抬;揚
syn_003823,較有權力的人或機構要求他人去做後述事件。,命;命令;使;敕;令
syn_003824,輕微搖動使物體由內向外掉出。,抖出;抖出來
syn_003825,輕觸到物體後立即離開。,點;點點;打
syn_003826,輕鬆地在戶外行走。,散步;散
syn_003827,轉緊發條。,上;轉
syn_003828,辨別或品味食物的味道。,嘗;嚐
syn_003829,送，以正式、公開的方式，通常由上而下。,贈;贈送
syn_003830,透過特定軟體使檔案所佔容量變小。,壓;縮
syn_003831,透過發聲器官，用語音傳送訊息。,說話;講話;言語;語
syn_003832,透過管線運輸流體。,送;傳輸
syn_003833,透過聽覺來接收訊息。,聽;聆
syn_003834,透過聽覺來理解和欣賞。,聽;聆
syn_003835,透過視覺來理解或欣賞。,觀賞;看看;看;觀;閱;睹
syn_003836,逐漸聚集。,積累;積聚;積;累積
syn_003837,逐漸達到特定狀態。,趨;趨於
syn_003838,通指物體可以緊密結合的兩個部件往相反方向運動。,開;打開;啟
syn_003839,通過特定處所。,經;經過
syn_003840,造成前述對象的原因為。,出於;源於;來自於;出自;出;來自
syn_003841,造成結果後離開。,留;遺留;遺留下
syn_003842,連接兩個以上程度漸進的選項。,不啻;不止;不單;不單單;非但;不僅;不但;不光;不僅僅;不只;不祇
syn_003843,連接前述事件範圍之外的同類補充說明。,另;另外
syn_003844,連用兩個或更多的事件或狀態，表示結果都相同。,也罷;也好
syn_003845,連結並使用網路。,上;連線
syn_003846,連結兩個以上的物體。,勾;鉤
syn_003847,進入特定學校系統開始接受教育。,上;上學
syn_003848,進行動作或事件時產生聲音。,發;發出;發聲
syn_003849,進行土木工程。,施工;動工
syn_003850,進行後述以手後做出特定動作的遊戲。,划;猜
syn_003851,進行後述已進行中或規劃給多人進行的特定活動或事件。,參與;參;參加;摻;尬;預
syn_003852,進行後述遊戲，通常從過程中得到樂趣。,玩;耍;弄
syn_003853,進行性行為。,做;作
syn_003854,進行會議。,開;開會
syn_003855,進行武力衝突。,戰;作戰
syn_003856,進行特定事件。,行動;動作
syn_003857,進行特定正式活動。,做;舉行;舉辦;作
syn_003858,進行特定的儀式。,施;行
syn_003859,進行特定遊戲，以贏得後述獎品。,打;打到
syn_003860,進行犯罪活動。,作案;犯案
syn_003861,進行球類運動。,打;打球
syn_003862,進行表演或演講。,上台;登台;登臺;上臺
syn_003863,進駐臺灣。,登台;登臺
syn_003864,遇到不幸或不利的事。,遭;遭受;遭到;遭遇
syn_003865,遇到災難或困難的人請求他人的救助。,求助;求救
syn_003866,運用邏輯推導。,想;思考;思;忖;思想
syn_003867,過著不與外界聯絡的生活。,隱居;隱
syn_003868,達到原本沒有達到的程度。,創;創造
syn_003869,違反後述規範。,破壞;亂
syn_003870,違反競賽的規則，通常由裁判所判定，並帶有一定的罰則。,犯規;犯
syn_003871,適應後述事件。,習慣;慣於
syn_003872,遮蓋、覆蓋。,被;披
syn_003873,選取、挑選。,撿;揀
syn_003874,選擇委派後述對象做事。,用;錄
syn_003875,選擇符合特定規格的零件。,配;搭配
syn_003876,選舉時將記載個人選擇的選票放入票箱中。,投票;投
syn_003877,避免經歷後述事件。,免於;免;避免;省
syn_003878,避開特定對象。,閃;躲;避
syn_003879,配合旋律或依照詞牌規定的字數及聲韻格式寫入文字。,添;填
syn_003880,配戴於身上用以增加美觀的物品。,飾品;裝飾品
syn_003881,醫生幫病人進行侵入性治療。,開刀;動手術;開;動
syn_003882,醫生診治病人。,看看;看;看病
syn_003883,釋出資金，使其在市面上流通。,放出;放出來;放
syn_003884,重視並且關心。,在意;在乎
syn_003885,重視並愛惜特定對象。,惜;珍;珍惜;愛
syn_003886,重視後述對象並給予高度評價。,隆;尚;崇
syn_003887,金錢的借出或借入。,貸款;貸
syn_003888,針對主題對大眾發表言論。,談論;談
syn_003889,針對他人提出的問題做出回應。,答覆;回答;答
syn_003890,針對後述對象不足的部分提供所需。,補;濟;補充
syn_003891,針對特定題目，正式地對觀眾發表言論。,演說;演講
syn_003892,錯誤地認為後述對象具有另一特質。,錯認;認錯
syn_003893,錯誤認地將後述對象認成另一對象。,錯認;認錯
syn_003894,長形帶狀物以迴旋的方式附著在特定物體上。,纏住;繞;纏
syn_003895,長期抗拒有侵略行為或有危險性的特定對象。,抗;抵
syn_003896,開創後述為特定對象所接受的固定事件。,開;打開;創
